,longitude,latitude,depth,county,prefmag,geo_region,well_distance,rup_area,radius,wells_qty
43268,-96.66266667,35.79533333,5,Lincoln,0.7,3,4.076217414,0,0.08,0
43269,-95.94733333,34.94416667,5,Pittsburg,1.2,3,1.928034932,0,0.14,0
43270,-98.116,35.66116667,7.52,Canadian,1.4,9,0.924274705,0.01,0.22,0
43272,-99.02616667,36.49383333,7.69,Woodward,2.2,7,4.89721417,0.03,0.55,0
43273,-98.1645,36.36766667,6.39,Alfalfa,2.1,9,4.300645957,0.03,0.45,0
43274,-98.77916667,36.4495,8,Major,2,9,2.261445936,0.02,0.45,0
43277,-98.58066667,35.7885,11.34,Custer,1.7,7,2.150490675,0.01,0.38,0
43281,-97.6395,35.09883333,6.57,McClain,1.5,7,1.791693968,0.01,0.23,0
43282,-97.63683333,35.09583333,7.03,McClain,1.1,7,2.087321243,0,0.15,0
43283,-97.54866667,35.0995,8.98,McClain,0.6,9,2.733838326,0,0.09,0
43284,-97.63083333,35.09833333,6.58,McClain,0.9,7,2.582868775,0,0.11,0
43285,-97.686,36.9425,6,Sumner,1.8,7,4.640218656,0.01,0.31,0
43286,-95.52216667,35.08766667,7.35,Pittsburg,2,3,2.522431239,0.02,0.43,0
43288,-98.77333333,36.45583333,6.3,Major,1.2,9,3.037675157,0,0.16,0
43289,-97.61616667,35.14483333,10.71,McClain,0.5,9,1.493280392,0,0.09,0
43290,-98.0395,35.48833333,5.66,Canadian,1.7,7,0.184599186,0.01,0.27,4
43291,-98.05866667,35.85766667,7.76,Kingfisher,1.3,9,0.510528859,0,0.2,1
43294,-96.749,35.49216667,6.41,Lincoln,0.9,3,7.207712876,0,0.11,0
43297,-96.9505,36.3415,5.74,Pawnee,1,3,2.58747465,0,0.12,0
43298,-97.592,35.111,6.7,McClain,0.8,9,1.234655465,0,0.1,0
43299,-97.62166667,35.958,20.53,Logan,1.1,9,2.363569237,0,0.25,0
43300,-95.551,35.11433333,6.61,Pittsburg,0.7,3,3.885241764,0,0.09,0
43303,-98.96033333,36.53633333,8,Woodward,1,7,1.120320443,0,0.14,0
43305,-97.75566667,36.83116667,6.24,Grant,1.4,7,0.760098417,0.01,0.2,0
43306,-97.64833333,35.30016667,5.79,McClain,1.2,7,3.591297478,0,0.15,0
43307,-96.0235,34.9515,5,Pittsburg,1.2,9,3.346342543,0,0.14,0
43308,-96.03566667,34.9145,7,Pittsburg,0.9,3,0.273886547,0,0.12,3
43309,-97.96,35.34383333,5.58,Grady,0.7,9,1.965079729,0,0.08,0
43310,-97.93883333,35.356,5.85,Canadian,0.5,9,3.757660621,0,0.07,0
43311,-97.94866667,35.344,5.98,Grady,1.2,9,2.171965003,0,0.15,0
43312,-98.10966667,35.67166667,6.37,Canadian,1.1,7,1.384525324,0,0.14,0
43313,-97.04733333,36.368,21.26,Pawnee,1.4,3,1.79884627,0.01,0.37,0
43317,-97.95016667,35.344,5.43,Grady,1,9,2.119477243,0,0.12,0
43318,-97.93716667,35.354,5.93,Canadian,1.5,9,3.649944843,0.01,0.22,0
43319,-97.94133333,35.34683333,6.23,Grady,1,9,2.775005554,0,0.13,0
43320,-97.93983333,35.3395,5.32,Grady,0.8,9,2.25055685,0,0.09,0
43321,-95.66066667,34.52283333,26,Pushmataha,1,3,10.53111099,0,0.26,0
43322,-97.91816667,36.01766667,5.75,Kingfisher,1.6,9,1.243153221,0.01,0.24,2
43323,-97.93966667,35.33766667,5.38,Grady,1,9,2.134246488,0,0.12,0
43324,-97.94133333,35.3445,6.87,Grady,1,9,2.564420624,0,0.13,0
43326,-97.95233333,35.33966667,7.21,Grady,0.8,9,1.598668745,0,0.11,0
43328,-97.95316667,35.3425,6.07,Grady,1,9,1.876163873,0,0.12,0
43329,-98.78466667,36.4465,7.32,Major,1.7,9,1.951529274,0.01,0.3,0
43330,-96.16083333,34.68516667,1.46,Coal,1.2,3,2.890731835,0,0.08,0
43331,-97.94483333,35.3545,6.2,Canadian,1,9,3.19666423,0,0.12,0
43332,-97.68466667,36.94,4.7,Sumner,2.1,7,4.845475122,0.03,0.39,0
43335,-97.54333333,35.1445,6.33,McClain,2,7,3.914099111,0.02,0.4,0
43336,-97.94216667,35.34816667,9.38,Grady,0.6,9,2.858890366,0,0.1,0
43337,-97.93916667,35.34633333,7.39,Grady,1.4,9,2.84627417,0.01,0.22,0
43338,-97.93233333,35.34116667,5.61,Grady,0.8,9,2.902337954,0,0.09,0
43339,-97.53083333,35.14466667,6.76,McClain,1.4,7,3.008024145,0.01,0.21,0
43340,-97.9475,35.33483333,7.04,Grady,0.6,9,1.3859063,0,0.08,0
43341,-97.949,35.33133333,7.56,Grady,0.6,9,1.035107101,0,0.09,0
43342,-98.7305,36.483,8.4,Woods,1.2,9,3.683145998,0,0.18,0
43343,-97.553,35.13283333,7.92,McClain,1.1,7,4.297555881,0,0.16,0
43344,-97.52933333,35.14683333,5.13,McClain,1.9,7,3.081867372,0.02,0.32,0
43345,-97.53283333,35.14266667,4.75,McClain,1.1,7,3.005907387,0,0.12,0
43346,-97.95516667,35.32966667,7.45,Grady,1,7,0.489742503,0,0.14,2
43347,-96.87883333,36.4135,6.03,Pawnee,1.4,3,1.708755058,0.01,0.2,0
43350,-97.95333333,35.33633333,5.64,Grady,1,9,1.220209096,0,0.12,0
43351,-97.9465,35.34266667,8.43,Grady,1.4,9,2.131402907,0.01,0.23,0
43352,-97.93416667,35.34716667,6.27,Grady,1.7,9,3.213636635,0.01,0.28,0
43353,-97.95,35.33833333,5.6,Grady,1.2,9,1.554524498,0,0.15,0
43354,-97.93916667,35.34916667,6.22,Grady,1.7,9,3.100467753,0.01,0.28,0
43355,-97.9425,35.34266667,6.29,Grady,1.7,9,2.338361548,0.01,0.28,0
43356,-97.94433333,35.333,5.53,Grady,1.5,9,1.493169487,0.01,0.21,0
43357,-97.943,35.341,6.43,Grady,1.9,9,2.1663463,0.02,0.36,0
43358,-97.93666667,35.356,9.15,Canadian,1.1,9,3.863498199,0,0.17,0
43359,-97.93716667,35.34533333,5.91,Grady,1.7,9,2.878662539,0.01,0.27,0
43360,-97.9345,35.34966667,10.89,Grady,0.9,9,3.401400024,0,0.15,0
43361,-97.94616667,35.34283333,5.93,Grady,1.1,9,2.162903709,0,0.14,0
43362,-97.945,35.34833333,10.66,Grady,1.2,9,2.750672493,0,0.21,0
43363,-97.92666667,35.34866667,6.17,Grady,0.8,9,3.822343045,0,0.1,0
43364,-97.9455,35.337,5.85,Grady,1,9,1.684601296,0,0.12,0
43365,-97.95533333,35.33783333,6.19,Grady,1,9,1.324588887,0,0.12,0
43366,-97.93283333,35.33766667,6.08,Grady,0.8,9,2.658068215,0,0.1,0
43367,-97.953,35.33483333,4.75,Grady,1,9,1.08182145,0,0.11,0
43368,-97.941,35.3335,5.41,Grady,1,9,1.785612459,0,0.12,0
43369,-97.93766667,35.33433333,5.78,Grady,1.3,9,2.098180013,0,0.17,0
43370,-96.93216667,36.42966667,7.02,Pawnee,0.8,3,0.905277309,0,0.11,0
43371,-97.93983333,35.33966667,5.02,Grady,1.2,9,2.262784269,0,0.14,0
43372,-97.94866667,35.344,9.2,Grady,0.6,9,2.171965003,0,0.1,0
43374,-97.26883333,36.26766667,5.56,Noble,2.6,7,2.0710852,0.08,0.75,0
43375,-97.22133333,34.52683333,3.23,Murray,1.7,7,1.239489128,0.01,0.2,0
43376,-98.075,36.764,6.8,Alfalfa,2.1,9,0.823242933,0.03,0.46,1
43377,-97.94333333,35.33416667,6.3,Grady,1,9,1.63849581,0,0.13,0
43378,-97.94333333,35.33383333,6.78,Grady,1.1,9,1.618770608,0,0.15,0
43379,-97.53833333,35.146,4.91,McClain,1.8,7,3.629059583,0.01,0.28,0
43380,-96.0445,34.93716667,3.21,Pittsburg,1.4,3,2.633865888,0.01,0.14,0
43381,-97.50383333,36.27683333,7,Noble,1.7,7,2.170639024,0.01,0.3,0
43382,-97.941,35.3305,5.76,Grady,1.4,9,1.660993368,0.01,0.19,0
43383,-97.93733333,35.33566667,5.88,Grady,1.9,9,2.192706295,0.02,0.34,0
43384,-97.95583333,35.329,5.52,Grady,0.7,7,0.393974755,0,0.08,3
43385,-97.93716667,35.33616667,6.24,Grady,2.2,9,2.233058754,0.03,0.5,0
43386,-97.9405,35.332,6.11,Grady,1.7,9,1.758508237,0.01,0.28,0
43387,-97.95066667,35.331,8.15,Grady,0.7,9,0.889797694,0,0.1,0
43388,-97.94783333,35.34266667,5.54,Grady,1.1,9,2.071997245,0,0.13,0
43389,-97.93816667,35.334,6.63,Grady,2.5,9,2.041273558,0.06,0.73,0
43390,-97.94116667,35.33033333,5.31,Grady,1.6,9,1.64122889,0.01,0.23,0
43391,-97.94383333,35.33666667,9.07,Grady,1.1,9,1.769494768,0,0.17,0
43392,-97.28633333,36.03783333,7,Logan,1.2,7,2.336028359,0,0.17,1
43393,-96.6955,35.86266667,7.43,Lincoln,1.4,3,4.063819368,0.01,0.22,0
43394,-97.94266667,35.3335,8.51,Grady,0.9,9,1.652153618,0,0.13,0
43395,-97.95283333,35.32966667,8.09,Grady,1.1,9,0.643329392,0,0.16,0
43396,-97.9555,35.32583333,6.84,Grady,1,7,0.277766071,0,0.13,3
43397,-98.07533333,36.75933333,5.64,Alfalfa,1.5,9,1.337456683,0.01,0.21,0
43399,-95.542,35.118,7.17,Pittsburg,1.3,3,3.523901595,0,0.19,0
43400,-98.7615,36.45833333,8.32,Major,1.5,9,3.294335808,0.01,0.26,0
43403,-96.2795,35.06783333,7,Hughes,2.3,3,0.095668342,0.04,0.59,4
43404,-97.53933333,35.14216667,4.75,McClain,1.7,7,3.468454791,0.01,0.24,0
43405,-97.07833333,35.5675,6.2,Oklahoma,1.7,7,4.486560847,0.01,0.28,0
43406,-97.9435,35.33016667,7.17,Grady,1.8,9,1.433143785,0.01,0.34,0
43409,-95.54516667,35.10316667,7.28,Pittsburg,0.7,3,3.569939823,0,0.1,0
43411,-98.7635,36.46533333,7.86,Major,1.9,9,2.495893423,0.02,0.4,0
43413,-97.645,34.50566667,5.64,Stephens,1.4,7,0.579900708,0.01,0.19,2
43414,-97.64233333,34.50633333,6.32,Stephens,1.3,7,0.395181996,0,0.18,3
43416,-97.55566667,34.954,4.24,Garvin,1.8,7,1.463446321,0.01,0.26,0
43417,-97.5725,34.94316667,6.92,Garvin,1.3,7,2.356744193,0,0.19,0
43419,-98.76433333,36.45883333,7.69,Major,1.5,9,3.180955296,0.01,0.25,0
43420,-97.5565,34.95216667,4.86,Garvin,1.1,7,1.348827654,0,0.12,0
43421,-95.5325,35.1105,7.6,Pittsburg,1,3,2.832325881,0,0.14,0
43422,-98.95933333,36.53516667,6.63,Woodward,1.4,7,1.090986314,0.01,0.2,0
43423,-97.56666667,34.9565,5.9,Garvin,1.9,9,1.346327932,0.02,0.34,0
43424,-96.97166667,35.79216667,7.37,Lincoln,1.3,3,1.267359556,0,0.19,0
43426,-98.05666667,35.85966667,7.29,Kingfisher,1.2,9,0.631751989,0,0.17,0
43427,-98.05733333,35.86016667,6.19,Kingfisher,1.7,9,0.70134988,0.01,0.28,0
43428,-97.56833333,34.95266667,5.73,Garvin,1.5,9,1.784758189,0.01,0.21,0
43429,-96.022,34.933,5,Pittsburg,1.2,3,2.059995126,0,0.14,0
43430,-96.87883333,36.41583333,7.82,Pawnee,0.5,3,1.840290463,0,0.08,0
43431,-96.024,34.94416667,5.2,Pittsburg,2.3,3,2.801188109,0.04,0.51,0
43434,-97.8605,35.84183333,16.33,Kingfisher,1.2,7,2.366761897,0,0.25,0
43435,-97.93716667,35.35266667,6.12,Canadian,0.9,9,3.525089567,0,0.11,0
43437,-98.07883333,36.961,7.21,Harper,1.4,7,9.506382075,0.01,0.21,0
43439,-98.70083333,36.50683333,6.46,Woods,2,9,3.489366574,0.02,0.4,0
43441,-97.35916667,36.905,7,Kay,1.4,9,2.591849071,0.01,0.21,0
43443,-97.5435,34.95933333,4.5,Garvin,1.5,7,1.828481382,0.01,0.19,0
43444,-97.98,35.11733333,7.44,Grady,0.7,7,5.966906615,0,0.1,0
43445,-97.55866667,34.9525,4.86,Garvin,1.2,7,1.512982404,0,0.14,0
43446,-97.561,34.95566667,5.72,Garvin,0.7,7,1.506768969,0,0.08,0
43447,-97.553,34.952,6.64,Garvin,1,7,1.145232503,0,0.13,0
43448,-97.56983333,34.96116667,4.93,Garvin,1.2,9,0.898074077,0,0.14,0
43449,-97.58616667,34.92766667,8.36,Garvin,1.1,7,1.779333463,0,0.16,0
43450,-97.53633333,34.95266667,3.68,Garvin,1.4,7,1.42150501,0.01,0.15,0
43451,-97.18866667,35.84966667,7,Logan,2.2,7,1.316580976,0.03,0.53,0
43452,-98.04433333,35.50233333,7.06,Canadian,1.1,7,1.464399705,0,0.15,0
43453,-96.90433333,36.4205,8.36,Pawnee,0.9,3,3.597047754,0,0.13,0
43454,-96.80433333,35.99216667,6.58,Payne,1.7,3,1.357445129,0.01,0.29,0
43455,-97.25566667,36.2775,5.53,Noble,1.3,7,1.310591164,0,0.17,0
43456,-96.1505,34.89933333,2,Hughes,1.4,3,2.811461797,0.01,0.11,0
43457,-98.04966667,35.21683333,6,Grady,1.2,7,2.907211285,0,0.15,0
43458,-97.29483333,34.93866667,4.53,Cleveland,2.4,9,5.102342457,0.05,0.53,0
43460,-97.62616667,36.21683333,6,Logan,1.1,7,3.380683738,0,0.14,0
43461,-97.7865,34.50366667,15.61,Stephens,1.5,7,2.881886069,0.01,0.35,0
43462,-97.77533333,34.475,11.52,Stephens,2.3,7,0.199818403,0.04,0.76,2
43463,-97.7695,34.51183333,19.78,Stephens,2.2,7,1.18409649,0.03,0.89,0
43464,-97.782,34.47133333,6.77,Stephens,2,7,0.611374345,0.02,0.41,1
43465,-97.75366667,34.52583333,15.54,Stephens,1.7,9,0.541026603,0.01,0.44,3
43466,-97.77366667,34.51433333,15.32,Stephens,1.7,7,1.213943372,0.01,0.44,0
43468,-97.775,34.47283333,13.92,Stephens,2.7,7,0.360889842,0.09,1.32,2
43469,-97.75483333,34.49433333,5.03,Stephens,2,7,2.607779593,0.02,0.36,0
43470,-96.9575,36.336,6.23,Pawnee,1.2,9,2.364216384,0,0.16,0
43471,-96.959,36.33466667,4.13,Pawnee,0.8,9,2.344104217,0,0.08,0
43472,-97.76916667,34.5055,9.32,Stephens,1.7,7,1.826577938,0.01,0.34,0
43473,-96.9595,36.336,5.44,Pawnee,0.9,9,2.482460152,0,0.1,0
43474,-96.9555,36.33716667,4.78,Pawnee,0.8,3,2.360212714,0,0.09,0
43475,-97.7675,34.4715,16.95,Stephens,2.9,7,1.010484499,0.14,1.84,1
43476,-96.959,36.337,5.21,Pawnee,1,9,2.535957168,0,0.11,0
43477,-97.8135,35.08466667,7.79,Grady,1.4,7,1.313801747,0.01,0.22,0
43479,-97.76883333,34.515,14.81,Stephens,2.1,7,0.85218394,0.03,0.68,0
43480,-97.762,34.511,12.02,Stephens,1.5,7,1.142796007,0.01,0.31,0
43481,-97.77183333,34.52933333,12.19,Stephens,1.3,9,0.191655351,0,0.25,7
43482,-97.773,34.51166667,14.83,Stephens,2.1,7,1.379925813,0.03,0.68,0
43483,-96.95666667,36.33683333,5.19,Pawnee,0.7,9,2.390847904,0,0.08,0
43484,-97.76116667,34.4735,18.13,Stephens,2.8,7,1.29892512,0.11,1.7,0
43485,-97.78683333,34.52333333,14.48,Stephens,1.9,9,1.447719866,0.02,0.54,0
43486,-97.78216667,34.51633333,16.34,Stephens,2,7,1.682392482,0.02,0.64,0
43487,-98.00666667,36.73583333,7,Grant,1.1,7,3.962662801,0,0.15,0
43488,-98.814,35.76966667,5.86,Custer,1.6,9,4.394214724,0.01,0.24,0
43489,-98.09733333,36.14516667,6.91,Kingfisher,1.3,9,1.444333946,0,0.19,0
43490,-97.76633333,34.48416667,6.16,Stephens,2.2,7,1.416096974,0.03,0.5,0
43491,-97.771,34.49,7.53,Stephens,2,7,1.734602217,0.02,0.43,0
43492,-95.52016667,35.0865,7.41,Pittsburg,2.4,3,2.563620377,0.05,0.68,0
43493,-97.77616667,34.49466667,7.52,Stephens,2,7,2.152740378,0.02,0.43,0
43494,-97.777,34.486,6,Stephens,2,7,1.185436837,0.02,0.39,0
43495,-97.66416667,36.69933333,6.06,Grant,1.8,9,9.646839626,0.01,0.31,0
43496,-97.91283333,35.03333333,7.08,Grady,1.6,9,1.714441446,0.01,0.27,0
43497,-98.81666667,35.7635,5.99,Custer,1.8,7,4.439342681,0.01,0.31,0
43498,-97.77983333,34.4985,7.01,Stephens,1.8,7,2.585289326,0.01,0.33,0
43499,-97.76816667,34.4805,6.63,Stephens,2.9,7,1.02763059,0.14,1.15,1
43501,-97.07733333,35.56716667,6,Oklahoma,1.5,3,4.539981561,0.01,0.22,0
43502,-96.87583333,36.41533333,7.32,Pawnee,2.7,3,1.589734626,0.09,0.96,0
43503,-96.8765,36.41433333,7.29,Pawnee,2.8,3,1.573782761,0.11,1.07,0
43504,-97.68933333,36.825,7.5,Grant,1.3,7,3.222575261,0,0.19,0
43505,-97.773,34.4855,4.52,Stephens,1.4,7,1.20111112,0.01,0.17,0
43506,-96.7555,35.54033333,7,Lincoln,3.2,3,1.876837067,0.26,1.67,0
43507,-97.56866667,34.96683333,4.86,Garvin,1.4,9,0.314997123,0.01,0.18,3
43508,-97.46766667,34.0625,14.21,Carter,1.4,7,5.684602284,0.01,0.3,0
43509,-97.91933333,36.0305,3.63,Kingfisher,1.3,9,0.159682416,0,0.13,6
43510,-96.95966667,36.33983333,5.46,Pawnee,1.3,9,2.819454195,0,0.17,0
43511,-97.91166667,36.02283333,3.36,Kingfisher,1.6,9,1.217439241,0.01,0.18,1
43513,-96.75516667,35.53533333,7.89,Lincoln,1.4,3,2.424553362,0.01,0.22,0
43514,-96.75333333,35.53883333,7.91,Lincoln,3,3,2.022770694,0.17,1.41,0
43515,-96.7535,35.53866667,7.91,Lincoln,2.4,3,2.042095435,0.05,0.71,0
43516,-96.75766667,35.53566667,7.94,Lincoln,2,3,2.423368943,0.02,0.45,0
43517,-97.57866667,34.96966667,6.23,Garvin,1.2,9,1.166329989,0,0.16,0
43518,-97.441,34.0725,12.19,Carter,2.4,4,4.833497425,0.05,0.88,0
43519,-97.44966667,34.0855,6.28,Carter,1.9,7,6.486462345,0.02,0.35,0
43520,-97.432,34.07166667,6.61,Carter,2.4,4,4.416012094,0.05,0.65,0
43521,-96.75366667,35.53433333,7,Lincoln,1.5,3,2.524594254,0.01,0.24,0
43522,-96.75466667,35.53233333,6.59,Lincoln,1.4,3,2.75273934,0.01,0.2,0
43523,-96.757,35.531,6.83,Lincoln,0.9,3,2.924395146,0,0.12,0
43524,-96.7525,35.5355,7.86,Lincoln,1.4,3,2.391490343,0.01,0.22,0
43525,-97.769,34.48666667,6,Stephens,1.4,7,1.479330713,0.01,0.19,0
43526,-97.4425,34.08616667,6.68,Carter,1.3,4,6.269664657,0,0.18,0
43527,-96.75233333,35.53566667,7.24,Lincoln,1.6,3,2.372830139,0.01,0.27,0
43528,-97.5645,34.96733333,6.4,Garvin,1.6,7,0.191718197,0.01,0.25,4
43529,-96.763,35.5305,6.31,Lincoln,2,3,3.105176969,0.02,0.4,0
43530,-97.76416667,34.48966667,5.3,Stephens,1.8,7,2.006640742,0.01,0.29,0
43531,-98.72266667,36.48916667,9.16,Woods,1.3,9,4.366832424,0,0.21,0
43532,-96.9565,36.33833333,5.2,Pawnee,0.8,9,2.51803182,0,0.09,0
43533,-97.687,36.69333333,7,Grant,2,9,7.588014623,0.02,0.42,0
43534,-96.75233333,35.54183333,3.03,Lincoln,1.5,3,1.686368199,0.01,0.16,0
43535,-96.65733333,35.79733333,7,Lincoln,1.5,3,3.585312583,0.01,0.24,0
43536,-97.87,35.17466667,6,Grady,0.8,7,3.301680587,0,0.1,0
43537,-97.76433333,34.4965,6.94,Stephens,1.7,7,2.644109469,0.01,0.3,0
43538,-97.55966667,34.97333333,4.9,Garvin,1.7,7,0.780067582,0.01,0.25,0
43542,-98.759,36.46283333,8.15,Major,1.2,9,2.893034525,0,0.18,0
43543,-97.55183333,34.96016667,4.85,Garvin,1,7,1.592373357,0,0.11,0
43544,-96.75666667,35.53433333,8.03,Lincoln,0.7,3,2.553062675,0,0.1,0
43545,-97.76616667,34.487,6.45,Stephens,1,7,1.659763478,0,0.13,0
43546,-97.43933333,34.07766667,7.72,Carter,1.7,4,5.284721248,0.01,0.31,0
43547,-97.42833333,34.06883333,5.95,Carter,2.1,4,4.013480604,0.03,0.43,0
43548,-97.45233333,34.0845,7.7,Carter,1.9,7,6.510304868,0.02,0.39,0
43549,-97.44,34.078,7.18,Carter,1.8,4,5.343497101,0.01,0.34,0
43550,-97.42816667,34.0705,7.05,Carter,1.5,4,4.188189741,0.01,0.24,0
43551,-97.44583333,34.07916667,7,Carter,1.7,7,5.6981693,0.01,0.3,0
43552,-97.43283333,34.0715,6.82,Carter,1.8,4,4.424221774,0.01,0.33,0
43553,-97.43133333,34.06483333,1.6,Carter,1.1,4,3.681738976,0,0.07,0
43555,-97.43233333,34.07033333,6.31,Carter,2.5,4,4.286413046,0.06,0.71,0
43558,-98.16216667,36.3695,7.55,Alfalfa,2.3,9,4.013953055,0.04,0.62,0
43559,-97.66183333,36.70816667,7.38,Grant,1,9,9.568732063,0,0.14,0
43560,-96.65533333,35.79733333,7.52,Lincoln,1.6,3,3.404759313,0.01,0.27,0
43563,-96.87833333,36.4155,7.28,Pawnee,1.4,3,1.782418842,0.01,0.21,0
43565,-97.421,34.06366667,5,Carter,1.9,4,3.311684171,0.02,0.32,0
43566,-97.568,34.96983333,6.11,Garvin,1.2,7,0.233316674,0,0.16,4
43567,-97.76433333,34.50083333,6.84,Stephens,1,7,2.269102126,0,0.13,0
43568,-97.43866667,34.073,6.66,Carter,1.3,4,4.786483704,0,0.18,0
43569,-95.02966667,35.804,5.83,Cherokee,1.7,5,13.97102971,0.01,0.27,0
43571,-97.56266667,34.97083333,6.26,Garvin,1.8,7,0.390674501,0.01,0.31,3
43573,-97.56,34.97083333,4.94,Garvin,1.4,7,0.597926777,0.01,0.18,3
43575,-98.95466667,36.53916667,6.88,Woodward,1.4,7,0.55080924,0.01,0.21,1
43576,-98.95633333,36.54216667,6.7,Woodward,1.4,7,0.74625371,0.01,0.21,0
43577,-98.16116667,36.3625,6.28,Alfalfa,1.3,9,4.416374151,0,0.18,0
43578,-97.455,34.07383333,13.88,Carter,1.4,7,5.672655919,0.01,0.3,0
43579,-97.75433333,34.47333333,6.37,Stephens,2.1,7,0.680040795,0.03,0.45,0
43580,-97.557,34.97266667,4.78,Garvin,1.4,7,0.934613425,0.01,0.17,0
43581,-97.64916667,36.37783333,7,Garfield,1.2,7,4.505822301,0,0.17,0
43582,-95.7885,35.63333333,16.96,Okmulgee,1.6,3,1.034881637,0.01,0.41,0
43584,-98.19733333,35.97033333,6.2,Blaine,1.5,7,1.835919628,0.01,0.22,0
43585,-97.76333333,34.4875,6.56,Stephens,1.2,7,1.873222324,0,0.16,0
43586,-98.9535,36.544,6.54,Woodward,1.6,7,0.647958342,0.01,0.26,1
43587,-98.95783333,36.54116667,6.96,Woodward,1.3,7,0.845061096,0,0.19,0
43588,-97.75866667,34.502,3.87,Stephens,1,7,2.1809806,0,0.1,0
43589,-98.9565,36.536,7.22,Woodward,0.4,7,0.824405852,0,0.07,0
43590,-98.0675,36.75983333,6.74,Alfalfa,1.4,9,1.499699029,0.01,0.21,0
43591,-99.4845,36.67866667,21.95,Harper,1.6,7,6.923184354,0.01,0.47,0
43592,-97.45433333,35.57733333,9.66,Oklahoma,1.1,7,4.123492427,0,0.17,0
43593,-97.74883333,34.49366667,3.91,Stephens,1.9,7,2.441710314,0.02,0.28,0
43594,-95.5545,35.1195,7.06,Pittsburg,1.7,3,3.330368018,0.01,0.3,0
43595,-97.94466667,35.32816667,6.51,Grady,1.3,9,1.276757108,0,0.18,0
43596,-97.23966667,34.53683333,4.5,Murray,0.9,3,0.298556084,0,0.09,9
43597,-97.23666667,34.52933333,2.59,Murray,1.1,3,0.469729819,0,0.09,5
43598,-97.64016667,36.3705,6.01,Garfield,1,7,4.452192486,0,0.12,0
43599,-97.217,34.52366667,2.1,Murray,1.1,3,1.01161016,0,0.08,1
43600,-97.2375,34.52916667,0.5,Murray,1,3,0.487215302,0,0.04,6
43601,-96.02933333,34.93883333,2.28,Pittsburg,2.1,3,2.618686241,0.03,0.27,0
43602,-96.0305,34.93266667,5.07,Pittsburg,1.2,3,1.92439204,0,0.14,0
43603,-97.64633333,36.37966667,8.22,Garfield,1.1,7,4.370049314,0,0.16,0
43604,-97.76483333,34.46466667,7.59,Stephens,2,7,1.661559671,0.02,0.44,0
43605,-97.77266667,34.51683333,7.28,Stephens,1,7,0.980278836,0,0.14,0
43606,-98.044,35.2475,7.58,Grady,1.4,7,0.857804791,0.01,0.22,0
43607,-97.64716667,36.38433333,6.03,Garfield,1.5,7,3.850879717,0.01,0.22,0
43608,-96.028,34.93816667,5.91,Pittsburg,0.9,3,2.563576864,0,0.11,0
43609,-97.22583333,34.50683333,2.71,Murray,0.9,7,1.741093552,0,0.07,0
43613,-97.65066667,36.37666667,7,Garfield,1.8,7,4.606921777,0.01,0.33,0
43614,-97.65066667,36.3765,7,Garfield,1.5,7,4.625178449,0.01,0.24,0
43615,-97.65433333,36.37683333,7,Garfield,1.6,7,4.541275758,0.01,0.26,0
43616,-97.65133333,36.3765,7.81,Garfield,1.2,7,4.614926524,0,0.18,0
43617,-96.00633333,34.93933333,5,Pittsburg,1,3,1.349970076,0,0.11,0
43618,-96.027,34.94133333,1.69,Pittsburg,1.5,3,2.84585495,0.01,0.12,0
43619,-96.02483333,34.9445,5.54,Pittsburg,1.4,3,2.883680991,0.01,0.19,0
43622,-97.36683333,36.35933333,5.96,Noble,1.1,7,2.260809731,0,0.14,0
43623,-98.06066667,36.75916667,7.94,Alfalfa,2,9,1.941638322,0.02,0.45,0
43624,-97.765,34.49366667,4.51,Stephens,1.6,7,2.337204398,0.01,0.21,0
43625,-97.42366667,35.67433333,6.93,Oklahoma,1.5,7,5.436500775,0.01,0.23,0
43626,-97.42283333,35.67216667,6.61,Oklahoma,1.2,7,5.50444527,0,0.16,0
43627,-96.64033333,34.18233333,3,Johnston,2.3,11,8.111752947,0.04,0.39,0
43628,-97.5965,34.97683333,7.48,Garvin,1.6,7,1.623953967,0.01,0.27,0
43630,-97.77233333,34.4675,19.92,Stephens,2.4,7,0.99355393,0.05,1.12,1
43631,-97.76933333,34.49116667,6.57,Stephens,2.4,7,1.911536149,0.05,0.64,0
43632,-96.64133333,35.74783333,7.41,Lincoln,0.9,3,1.765995314,0,0.12,0
43633,-97.30433333,34.94233333,1.4,Cleveland,1.3,9,4.145399672,0,0.08,0
43634,-97.971,35.1345,7.42,Grady,0.8,7,5.944919971,0,0.11,0
43635,-97.7195,34.8255,14.2,Garvin,2.3,9,0.050662081,0.04,0.84,4
43637,-97.50666667,36.98533333,6.96,Sumner,1.6,9,10.90404403,0.01,0.26,0
43638,-96.884,36.42016667,7,Pawnee,1,3,2.497685265,0,0.13,0
43639,-98.06966667,36.7615,6.56,Alfalfa,1.3,9,1.242444256,0,0.18,0
43640,-98.06066667,36.763,6.93,Alfalfa,1.9,9,1.672406428,0.02,0.37,0
43641,-98.05633333,36.76216667,7.72,Alfalfa,2.1,9,2.050077561,0.03,0.49,0
43642,-98.05933333,36.76066667,6.83,Alfalfa,1.9,9,1.921214433,0.02,0.37,0
43643,-98.0605,36.7595,6.57,Alfalfa,1.7,9,1.926785062,0.01,0.29,0
43644,-98.76733333,36.45683333,8.53,Major,1.7,9,3.303932847,0.01,0.33,0
